"runtime","image_name","ressource_limit","repeat","duration","type","send","received","filepath"
"default","iperf","default","1","10","tcp","944238000.0","943841000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_1/iperf_tcp.txt"
"default","iperf","default","1","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_1/iperf_udp.txt"
"default","iperf","default","10","10","tcp","943423000.0","943421000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_10/iperf_tcp.txt"
"default","iperf","default","10","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_10/iperf_udp.txt"
"default","iperf","default","11","10","tcp","943313000.0","943311000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_11/iperf_tcp.txt"
"default","iperf","default","11","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_11/iperf_udp.txt"
"default","iperf","default","12","10","tcp","943678000.0","943545000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_12/iperf_tcp.txt"
"default","iperf","default","12","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_12/iperf_udp.txt"
"default","iperf","default","13","10","tcp","943684000.0","943493000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_13/iperf_tcp.txt"
"default","iperf","default","13","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_13/iperf_udp.txt"
"default","iperf","default","14","10","tcp","943694000.0","943690000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_14/iperf_tcp.txt"
"default","iperf","default","14","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_14/iperf_udp.txt"
"default","iperf","default","15","10","tcp","944198000.0","943539000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_15/iperf_tcp.txt"
"default","iperf","default","15","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_15/iperf_udp.txt"
"default","iperf","default","16","10","tcp","943828000.0","943588000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_16/iperf_tcp.txt"
"default","iperf","default","16","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_16/iperf_udp.txt"
"default","iperf","default","17","10","tcp","943800000.0","943561000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_17/iperf_tcp.txt"
"default","iperf","default","17","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_17/iperf_udp.txt"
"default","iperf","default","18","10","tcp","943331000.0","943327000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_18/iperf_tcp.txt"
"default","iperf","default","18","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_18/iperf_udp.txt"
"default","iperf","default","19","10","tcp","943644000.0","943570000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_19/iperf_tcp.txt"
"default","iperf","default","19","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_19/iperf_udp.txt"
"default","iperf","default","2","10","tcp","943878000.0","943691000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_2/iperf_tcp.txt"
"default","iperf","default","2","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_2/iperf_udp.txt"
"default","iperf","default","20","10","tcp","943278000.0","943277000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_20/iperf_tcp.txt"
"default","iperf","default","20","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_20/iperf_udp.txt"
"default","iperf","default","21","10","tcp","943834000.0","943499000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_21/iperf_tcp.txt"
"default","iperf","default","21","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_21/iperf_udp.txt"
"default","iperf","default","22","10","tcp","943701000.0","943622000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_22/iperf_tcp.txt"
"default","iperf","default","22","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_22/iperf_udp.txt"
"default","iperf","default","23","10","tcp","943116000.0","943114000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_23/iperf_tcp.txt"
"default","iperf","default","23","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_23/iperf_udp.txt"
"default","iperf","default","24","10","tcp","943671000.0","943643000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_24/iperf_tcp.txt"
"default","iperf","default","24","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_24/iperf_udp.txt"
"default","iperf","default","25","10","tcp","944123000.0","943724000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_25/iperf_tcp.txt"
"default","iperf","default","25","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_25/iperf_udp.txt"
"default","iperf","default","26","10","tcp","943203000.0","943202000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_26/iperf_tcp.txt"
"default","iperf","default","26","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_26/iperf_udp.txt"
"default","iperf","default","27","10","tcp","943910000.0","943615000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_27/iperf_tcp.txt"
"default","iperf","default","27","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_27/iperf_udp.txt"
"default","iperf","default","28","10","tcp","943643000.0","943610000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_28/iperf_tcp.txt"
"default","iperf","default","28","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_28/iperf_udp.txt"
"default","iperf","default","29","10","tcp","943763000.0","943760000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_29/iperf_tcp.txt"
"default","iperf","default","29","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_29/iperf_udp.txt"
"default","iperf","default","3","10","tcp","944171000.0","943565000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_3/iperf_tcp.txt"
"default","iperf","default","3","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_3/iperf_udp.txt"
"default","iperf","default","30","10","tcp","943440000.0","943435000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_30/iperf_tcp.txt"
"default","iperf","default","30","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_30/iperf_udp.txt"
"default","iperf","default","31","10","tcp","943741000.0","943738000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_31/iperf_tcp.txt"
"default","iperf","default","31","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_31/iperf_udp.txt"
"default","iperf","default","32","10","tcp","944166000.0","943774000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_32/iperf_tcp.txt"
"default","iperf","default","32","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_32/iperf_udp.txt"
"default","iperf","default","33","10","tcp","944350000.0","943694000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_33/iperf_tcp.txt"
"default","iperf","default","33","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_33/iperf_udp.txt"
"default","iperf","default","34","10","tcp","944115000.0","943780000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_34/iperf_tcp.txt"
"default","iperf","default","34","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_34/iperf_udp.txt"
"default","iperf","default","35","10","tcp","943470000.0","941923000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_35/iperf_tcp.txt"
"default","iperf","default","35","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_35/iperf_udp.txt"
"default","iperf","default","4","10","tcp","943435000.0","943433000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_4/iperf_tcp.txt"
"default","iperf","default","4","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_4/iperf_udp.txt"
"default","iperf","default","5","10","tcp","944348000.0","943740000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_5/iperf_tcp.txt"
"default","iperf","default","5","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_5/iperf_udp.txt"
"default","iperf","default","6","10","tcp","944236000.0","943803000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_6/iperf_tcp.txt"
"default","iperf","default","6","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_6/iperf_udp.txt"
"default","iperf","default","7","10","tcp","944165000.0","943506000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_7/iperf_tcp.txt"
"default","iperf","default","7","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_7/iperf_udp.txt"
"default","iperf","default","8","10","tcp","944326000.0","943772000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_8/iperf_tcp.txt"
"default","iperf","default","8","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_8/iperf_udp.txt"
"default","iperf","default","9","10","tcp","943955000.0","943712000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_9/iperf_tcp.txt"
"default","iperf","default","9","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/default/iperf/10/repeat_9/iperf_udp.txt"
"kata","iperf","default","1","10","tcp","943457000.0","943456000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_1/iperf_tcp.txt"
"kata","iperf","default","1","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_1/iperf_udp.txt"
"kata","iperf","default","10","10","tcp","943012000.0","942874000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_10/iperf_tcp.txt"
"kata","iperf","default","10","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_10/iperf_udp.txt"
"kata","iperf","default","11","10","tcp","943487000.0","943455000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_11/iperf_tcp.txt"
"kata","iperf","default","11","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_11/iperf_udp.txt"
"kata","iperf","default","12","10","tcp","942792000.0","942788000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_12/iperf_tcp.txt"
"kata","iperf","default","12","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_12/iperf_udp.txt"
"kata","iperf","default","13","10","tcp","943734000.0","943073000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_13/iperf_tcp.txt"
"kata","iperf","default","13","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_13/iperf_udp.txt"
"kata","iperf","default","14","10","tcp","940934000.0","939367000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_14/iperf_tcp.txt"
"kata","iperf","default","14","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_14/iperf_udp.txt"
"kata","iperf","default","15","10","tcp","943269000.0","943130000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_15/iperf_tcp.txt"
"kata","iperf","default","15","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_15/iperf_udp.txt"
"kata","iperf","default","16","10","tcp","943255000.0","943254000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_16/iperf_tcp.txt"
"kata","iperf","default","16","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_16/iperf_udp.txt"
"kata","iperf","default","17","10","tcp","940150000.0","938554000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_17/iperf_tcp.txt"
"kata","iperf","default","17","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_17/iperf_udp.txt"
"kata","iperf","default","18","10","tcp","943669000.0","943273000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_18/iperf_tcp.txt"
"kata","iperf","default","18","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_18/iperf_udp.txt"
"kata","iperf","default","19","10","tcp","943145000.0","943141000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_19/iperf_tcp.txt"
"kata","iperf","default","19","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_19/iperf_udp.txt"
"kata","iperf","default","2","10","tcp","942140000.0","940575000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_2/iperf_tcp.txt"
"kata","iperf","default","2","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_2/iperf_udp.txt"
"kata","iperf","default","20","10","tcp","943949000.0","943604000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_20/iperf_tcp.txt"
"kata","iperf","default","20","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_20/iperf_udp.txt"
"kata","iperf","default","21","10","tcp","941469000.0","941441000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_21/iperf_tcp.txt"
"kata","iperf","default","21","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_21/iperf_udp.txt"
"kata","iperf","default","22","10","tcp","938755000.0","936918000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_22/iperf_tcp.txt"
"kata","iperf","default","22","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_22/iperf_udp.txt"
"kata","iperf","default","23","10","tcp","943423000.0","943285000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_23/iperf_tcp.txt"
"kata","iperf","default","23","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_23/iperf_udp.txt"
"kata","iperf","default","24","10","tcp","944143000.0","943431000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_24/iperf_tcp.txt"
"kata","iperf","default","24","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_24/iperf_udp.txt"
"kata","iperf","default","25","10","tcp","944137000.0","943479000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_25/iperf_tcp.txt"
"kata","iperf","default","25","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_25/iperf_udp.txt"
"kata","iperf","default","26","10","tcp","943194000.0","943192000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_26/iperf_tcp.txt"
"kata","iperf","default","26","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_26/iperf_udp.txt"
"kata","iperf","default","27","10","tcp","941578000.0","939425000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_27/iperf_tcp.txt"
"kata","iperf","default","27","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_27/iperf_udp.txt"
"kata","iperf","default","28","10","tcp","941217000.0","939576000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_28/iperf_tcp.txt"
"kata","iperf","default","28","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_28/iperf_udp.txt"
"kata","iperf","default","29","10","tcp","943209000.0","943206000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_29/iperf_tcp.txt"
"kata","iperf","default","29","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_29/iperf_udp.txt"
"kata","iperf","default","3","10","tcp","943047000.0","941555000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_3/iperf_tcp.txt"
"kata","iperf","default","3","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_3/iperf_udp.txt"
"kata","iperf","default","30","10","tcp","944086000.0","943424000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_30/iperf_tcp.txt"
"kata","iperf","default","30","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_30/iperf_udp.txt"
"kata","iperf","default","31","10","tcp","944065000.0","943676000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_31/iperf_tcp.txt"
"kata","iperf","default","31","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_31/iperf_udp.txt"
"kata","iperf","default","32","10","tcp","943487000.0","943148000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_32/iperf_tcp.txt"
"kata","iperf","default","32","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_32/iperf_udp.txt"
"kata","iperf","default","33","10","tcp","941881000.0","939860000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_33/iperf_tcp.txt"
"kata","iperf","default","33","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_33/iperf_udp.txt"
"kata","iperf","default","34","10","tcp","941751000.0","941747000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_34/iperf_tcp.txt"
"kata","iperf","default","34","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_34/iperf_udp.txt"
"kata","iperf","default","35","10","tcp","943461000.0","943171000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_35/iperf_tcp.txt"
"kata","iperf","default","35","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_35/iperf_udp.txt"
"kata","iperf","default","4","10","tcp","942305000.0","941871000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_4/iperf_tcp.txt"
"kata","iperf","default","4","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_4/iperf_udp.txt"
"kata","iperf","default","5","10","tcp","941939000.0","941937000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_5/iperf_tcp.txt"
"kata","iperf","default","5","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_5/iperf_udp.txt"
"kata","iperf","default","6","10","tcp","942948000.0","942945000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_6/iperf_tcp.txt"
"kata","iperf","default","6","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_6/iperf_udp.txt"
"kata","iperf","default","7","10","tcp","943428000.0","943427000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_7/iperf_tcp.txt"
"kata","iperf","default","7","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_7/iperf_udp.txt"
"kata","iperf","default","8","10","tcp","939719000.0","937749000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_8/iperf_tcp.txt"
"kata","iperf","default","8","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_8/iperf_udp.txt"
"kata","iperf","default","9","10","tcp","943215000.0","943211000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_9/iperf_tcp.txt"
"kata","iperf","default","9","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/kata/iperf/10/repeat_9/iperf_udp.txt"
"katafc","iperf","default","1","10","tcp","941325000.0","941039000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_1/iperf_tcp.txt"
"katafc","iperf","default","1","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_1/iperf_udp.txt"
"katafc","iperf","default","10","10","tcp","941624000.0","940973000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_10/iperf_tcp.txt"
"katafc","iperf","default","10","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_10/iperf_udp.txt"
"katafc","iperf","default","11","10","tcp","933506000.0","931719000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_11/iperf_tcp.txt"
"katafc","iperf","default","11","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_11/iperf_udp.txt"
"katafc","iperf","default","12","10","tcp","941587000.0","941038000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_12/iperf_tcp.txt"
"katafc","iperf","default","12","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_12/iperf_udp.txt"
"katafc","iperf","default","13","10","tcp","928212000.0","926785000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_13/iperf_tcp.txt"
"katafc","iperf","default","13","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_13/iperf_udp.txt"
"katafc","iperf","default","14","10","tcp","932204000.0","930031000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_14/iperf_tcp.txt"
"katafc","iperf","default","14","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_14/iperf_udp.txt"
"katafc","iperf","default","15","10","tcp","931412000.0","929950000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_15/iperf_tcp.txt"
"katafc","iperf","default","15","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_15/iperf_udp.txt"
"katafc","iperf","default","16","10","tcp","940940000.0","940862000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_16/iperf_tcp.txt"
"katafc","iperf","default","16","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_16/iperf_udp.txt"
"katafc","iperf","default","17","10","tcp","941313000.0","941309000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_17/iperf_tcp.txt"
"katafc","iperf","default","17","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_17/iperf_udp.txt"
"katafc","iperf","default","18","10","tcp","930185000.0","928309000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_18/iperf_tcp.txt"
"katafc","iperf","default","18","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_18/iperf_udp.txt"
"katafc","iperf","default","19","10","tcp","940712000.0","940712000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_19/iperf_tcp.txt"
"katafc","iperf","default","19","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_19/iperf_udp.txt"
"katafc","iperf","default","2","10","tcp","931607000.0","929828000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_2/iperf_tcp.txt"
"katafc","iperf","default","2","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_2/iperf_udp.txt"
"katafc","iperf","default","20","10","tcp","931067000.0","929792000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_20/iperf_tcp.txt"
"katafc","iperf","default","20","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_20/iperf_udp.txt"
"katafc","iperf","default","21","10","tcp","940602000.0","938884000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_21/iperf_tcp.txt"
"katafc","iperf","default","21","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_21/iperf_udp.txt"
"katafc","iperf","default","22","10","tcp","927543000.0","925437000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_22/iperf_tcp.txt"
"katafc","iperf","default","22","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_22/iperf_udp.txt"
